Pixel,Wavelength,Wavenumber,Raman Shift,Dark,Raw data #1,Dark Subtracted #1
1728,   ,   ,   ,3427,41651,38224
1729,   ,   ,   ,2817,40611,37794
1730,   ,   ,   ,3350,41510,38160
1731,   ,   ,   ,3022,41465,38443
1732,   ,   ,   ,2999,40904,37905
1733,   ,   ,   ,3183,41364,38181
1734,   ,   ,   ,3124,40965,37841
1735,   ,   ,   ,2895,40494,37599
1736,   ,   ,   ,2822,41009,38187
1737,   ,   ,   ,3064,41328,38264
1738,   ,   ,   ,5112,42775,37663
1739,   ,   ,   ,3191,41806,38615
1740,   ,   ,   ,4627,42421,37794
1741,   ,   ,   ,2996,41184,38188
1742,   ,   ,   ,2907,41306,38399
1743,   ,   ,   ,2981,41176,38195
1744,   ,   ,   ,3030,41189,38159
1745,   ,   ,   ,2771,41043,38272
1746,   ,   ,   ,2767,40497,37730
1747,   ,   ,   ,3121,41095,37974
1748,   ,   ,   ,2982,40303,37321
1749,   ,   ,   ,2810,40413,37603
1750,   ,   ,   ,3140,40476,37336
1751,   ,   ,   ,3566,41441,37875
1752,   ,   ,   ,3510,41036,37526
1753,   ,   ,   ,3174,41046,37872
1754,   ,   ,   ,2798,40033,37235
1755,   ,   ,   ,2607,39924,37317
1756,   ,   ,   ,3158,40505,37347
1757,   ,   ,   ,2941,39916,36975
1758,   ,   ,   ,2919,40463,37544
1759,   ,   ,   ,2646,39731,37085
1760,   ,   ,   ,3472,40572,37100
1761,   ,   ,   ,2762,39895,37133
1762,   ,   ,   ,3207,40348,37141
1763,   ,   ,   ,3012,40253,37241
1764,   ,   ,   ,2680,39573,36893
1765,   ,   ,   ,3475,40176,36701
1766,   ,   ,   ,3127,39934,36807
1767,   ,   ,   ,2675,40021,37346
1768,   ,   ,   ,2376,39076,36700
1769,   ,   ,   ,2276,38985,36709
1770,   ,   ,   ,2185,38828,36643
1771,   ,   ,   ,3271,40036,36765
1772,   ,   ,   ,2890,39896,37006
1773,   ,   ,   ,3266,39515,36249
1774,   ,   ,   ,2330,39070,36740
1775,   ,   ,   ,2879,40000,37121
1776,   ,   ,   ,3622,40127,36505
1777,   ,   ,   ,3127,39465,36338
1778,   ,   ,   ,2608,38852,36244
1779,   ,   ,   ,2579,39186,36607
1780,   ,   ,   ,2975,39508,36533
1781,   ,   ,   ,2915,39308,36393
1782,   ,   ,   ,2954,38879,35925
1783,   ,   ,   ,2795,38504,35709
1784,   ,   ,   ,2934,39031,36097
1785,   ,   ,   ,2738,38591,35853
1786,   ,   ,   ,3074,39296,36222
1787,   ,   ,   ,2404,38414,36010
1788,   ,   ,   ,2933,38807,35874
1789,   ,   ,   ,3032,38887,35855
1790,   ,   ,   ,2586,38280,35694
1791,   ,   ,   ,3262,39856,36594
1792,   ,   ,   ,3208,38386,35178
1793,   ,   ,   ,2701,38764,36063
1794,   ,   ,   ,3055,38803,35748
1795,   ,   ,   ,2951,38728,35777
1796,   ,   ,   ,2904,38536,35632
1797,   ,   ,   ,3209,38486,35277
1798,   ,   ,   ,3150,38504,35354
1799,   ,   ,   ,4085,39370,35285
1800,   ,   ,   ,2958,37694,34736
1801,   ,   ,   ,3969,39137,35168
1802,   ,   ,   ,3291,38696,35405
1803,   ,   ,   ,2539,37620,35081
1804,   ,   ,   ,2835,38266,35431
1805,   ,   ,   ,2774,37053,34279
1806,   ,   ,   ,3236,37740,34504
1807,   ,   ,   ,2573,37720,35147
1808,   ,   ,   ,2234,37241,35007
1809,   ,   ,   ,2871,37543,34672
1810,   ,   ,   ,2839,37796,34957
1811,   ,   ,   ,3134,38212,35078
1812,   ,   ,   ,2926,37498,34572
1813,   ,   ,   ,2662,37556,34894
1814,   ,   ,   ,2535,37181,34646
1815,   ,   ,   ,2803,37338,34535
1816,   ,   ,   ,2990,37856,34866
1817,   ,   ,   ,3105,37202,34097
1818,   ,   ,   ,2866,37314,34448
1819,   ,   ,   ,2711,36973,34262
1820,   ,   ,   ,3187,37647,34460
1821,   ,   ,   ,2813,37580,34767
1822,   ,   ,   ,3186,37861,34675
1823,   ,   ,   ,2831,37368,34537
1824,   ,   ,   ,2321,36993,34672
1825,   ,   ,   ,2368,36676,34308
1826,   ,   ,   ,3463,38427,34964
1827,   ,   ,   ,2957,37313,34356
1828,   ,   ,   ,2750,37088,34338
1829,   ,   ,   ,2995,37214,34219
1830,   ,   ,   ,2930,37571,34641
1831,   ,   ,   ,2960,37274,34314
1832,   ,   ,   ,3034,36980,33946
1833,   ,   ,   ,2665,37412,34747
1834,   ,   ,   ,2656,36639,33983
1835,   ,   ,   ,3287,37036,33749
1836,   ,   ,   ,3194,37288,34094
1837,   ,   ,   ,2660,36414,33754
1838,   ,   ,   ,2827,37218,34391
1839,   ,   ,   ,3441,37950,34509
1840,   ,   ,   ,3509,37800,34291
1841,   ,   ,   ,2456,36212,33756
1842,   ,   ,   ,2665,37010,34345
1843,   ,   ,   ,3086,36978,33892
1844,   ,   ,   ,2700,36374,33674
1845,   ,   ,   ,2596,36211,33615
1846,   ,   ,   ,2587,36342,33755
1847,   ,   ,   ,2636,36226,33590
1848,   ,   ,   ,3153,36869,33716
1849,   ,   ,   ,2535,37006,34471
1850,   ,   ,   ,2775,36957,34182
1851,   ,   ,   ,3099,37034,33935
1852,   ,   ,   ,2814,36872,34058
1853,   ,   ,   ,3099,36880,33781
1854,   ,   ,   ,2989,36678,33689
1855,   ,   ,   ,2884,36735,33851
1856,   ,   ,   ,2582,36207,33625
1857,   ,   ,   ,2355,36824,34469
1858,   ,   ,   ,2712,36238,33526
1859,   ,   ,   ,2852,36364,33512
1860,   ,   ,   ,2686,36593,33907
1861,   ,   ,   ,3213,37564,34351
1862,   ,   ,   ,3151,37322,34171
1863,   ,   ,   ,3125,36661,33536
1864,   ,   ,   ,2784,36246,33462
1865,   ,   ,   ,2665,36490,33825
1866,   ,   ,   ,2710,36396,33686
1867,   ,   ,   ,2814,36084,33270
1868,   ,   ,   ,2970,36758,33788
1869,   ,   ,   ,3111,36569,33458
1870,   ,   ,   ,2564,35963,33399
1871,   ,   ,   ,2930,36475,33545
1872,   ,   ,   ,3091,36704,33613
1873,   ,   ,   ,2616,36143,33527
1874,   ,   ,   ,2616,36559,33943
1875,   ,   ,   ,2797,36793,33996
1876,   ,   ,   ,3105,36905,33800
1877,   ,   ,   ,2646,36118,33472
1878,   ,   ,   ,3370,36993,33623
1879,   ,   ,   ,2812,36515,33703
1880,   ,   ,   ,2647,36771,34124
1881,   ,   ,   ,2296,35806,33510
1882,   ,   ,   ,3347,36659,33312
1883,   ,   ,   ,2569,35944,33375
1884,   ,   ,   ,3011,36416,33405
1885,   ,   ,   ,2483,35492,33009
1886,   ,   ,   ,3050,36184,33134
1887,   ,   ,   ,2829,36294,33465
1888,   ,   ,   ,2731,35905,33174
1889,   ,   ,   ,2484,35201,32717
1890,   ,   ,   ,2542,35902,33360
1891,   ,   ,   ,2891,35928,33037
1892,   ,   ,   ,2748,36411,33663
1893,   ,   ,   ,2798,36016,33218
1894,   ,   ,   ,2634,36169,33535
1895,   ,   ,   ,2974,36230,33256
1896,   ,   ,   ,2852,36308,33456
1897,   ,   ,   ,2840,36056,33216
1898,   ,   ,   ,2740,35799,33059
1899,   ,   ,   ,2448,35709,33261
1900,   ,   ,   ,2960,35744,32784
1901,   ,   ,   ,2718,36032,33314
1902,   ,   ,   ,3089,36206,33117
1903,   ,   ,   ,3213,36189,32976
1904,   ,   ,   ,3192,36238,33046
1905,   ,   ,   ,4510,37806,33296
1906,   ,   ,   ,3122,36094,32972
1907,   ,   ,   ,2415,35364,32949
1908,   ,   ,   ,3252,36346,33094
1909,   ,   ,   ,3051,36024,32973
1910,   ,   ,   ,2862,35992,33130
1911,   ,   ,   ,2816,35692,32876
1912,   ,   ,   ,3026,36092,33066
1913,   ,   ,   ,2931,36207,33276
1914,   ,   ,   ,3087,36249,33162
1915,   ,   ,   ,3223,36470,33247
1916,   ,   ,   ,3267,36282,33015
1917,   ,   ,   ,2449,35517,33068
1918,   ,   ,   ,2358,35171,32813
1919,   ,   ,   ,3056,35742,32686
1920,   ,   ,   ,2686,35690,33004
1921,   ,   ,   ,2668,35795,33127
1922,   ,   ,   ,3157,36221,33064
1923,   ,   ,   ,3068,35920,32852
1924,   ,   ,   ,2904,35637,32733
1925,   ,   ,   ,2186,35061,32875
1926,   ,   ,   ,3015,35586,32571
1927,   ,   ,   ,2881,35930,33049
1928,   ,   ,   ,2856,35871,33015
1929,   ,   ,   ,3139,35760,32621
1930,   ,   ,   ,3079,36380,33301
1931,   ,   ,   ,2940,35651,32711
1932,   ,   ,   ,2571,35530,32959
1933,   ,   ,   ,3228,36366,33138
1934,   ,   ,   ,2728,35607,32879
1935,   ,   ,   ,2308,35808,33500
1936,   ,   ,   ,2342,34744,32402
1937,   ,   ,   ,2228,34809,32581
1938,   ,   ,   ,2976,35901,32925
1939,   ,   ,   ,2538,35328,32790
1940,   ,   ,   ,2987,35741,32754
1941,   ,   ,   ,2925,35838,32913
1942,   ,   ,   ,2681,35364,32683
1943,   ,   ,   ,2482,35102,32620
1944,   ,   ,   ,2786,35347,32561
1945,   ,   ,   ,2750,35337,32587
1946,   ,   ,   ,3179,35336,32157
1947,   ,   ,   ,3019,35848,32829
1948,   ,   ,   ,2630,35462,32832
1949,   ,   ,   ,2926,35388,32462
1950,   ,   ,   ,2846,35497,32651
1951,   ,   ,   ,3163,35747,32584
1952,   ,   ,   ,2607,35131,32524
1953,   ,   ,   ,2628,35649,33021
1954,   ,   ,   ,3274,35814,32540
1955,   ,   ,   ,2467,34901,32434
1956,   ,   ,   ,3069,35430,32361
1957,   ,   ,   ,3154,35605,32451
1958,   ,   ,   ,2692,35309,32617
1959,   ,   ,   ,2630,35040,32410
1960,   ,   ,   ,2625,34255,31630
1961,   ,   ,   ,2981,35640,32659
1962,   ,   ,   ,2381,34788,32407
1963,   ,   ,   ,2916,34904,31988
1964,   ,   ,   ,2919,35319,32400
1965,   ,   ,   ,2897,35274,32377
1966,   ,   ,   ,2931,34922,31991
1967,   ,   ,   ,3640,35717,32077
1968,   ,   ,   ,3205,35700,32495
1969,   ,   ,   ,2860,34840,31980
1970,   ,   ,   ,3790,36162,32372
1971,   ,   ,   ,2417,34796,32379
1972,   ,   ,   ,3340,35484,32144
1973,   ,   ,   ,2721,34632,31911
1974,   ,   ,   ,3007,35313,32306
1975,   ,   ,   ,3026,35070,32044
1976,   ,   ,   ,3015,34776,31761
1977,   ,   ,   ,3055,34774,31719
1978,   ,   ,   ,3211,35116,31905
1979,   ,   ,   ,2583,34493,31910
1980,   ,   ,   ,2885,34652,31767
1981,   ,   ,   ,3167,34892,31725
1982,   ,   ,   ,2501,34582,32081
1983,   ,   ,   ,2581,34423,31842
1984,   ,   ,   ,2913,34689,31776
1985,   ,   ,   ,2856,34431,31575
1986,   ,   ,   ,2831,34240,31409
1987,   ,   ,   ,4367,35781,31414
1988,   ,   ,   ,3297,35095,31798
1989,   ,   ,   ,2957,34651,31694
1990,   ,   ,   ,2687,34889,32202
1991,   ,   ,   ,3230,34756,31526
1992,   ,   ,   ,2711,34469,31758
1993,   ,   ,   ,2406,33966,31560
1994,   ,   ,   ,2656,34014,31358
1995,   ,   ,   ,2780,34670,31890
1996,   ,   ,   ,3357,34635,31278
1997,   ,   ,   ,2506,33814,31308
1998,   ,   ,   ,2889,34060,31171
1999,   ,   ,   ,2893,34641,31748
2000,   ,   ,   ,2644,34241,31597
2001,   ,   ,   ,5003,36511,31508
2002,   ,   ,   ,3304,34621,31317
2003,   ,   ,   ,2305,33554,31249
2004,   ,   ,   ,2398,33812,31414
2005,   ,   ,   ,3384,34471,31087
2006,   ,   ,   ,3390,34563,31173
2007,   ,   ,   ,3004,34326,31322
2008,   ,   ,   ,2858,34303,31445
2009,   ,   ,   ,3010,33852,30842
2010,   ,   ,   ,2637,33842,31205
2011,   ,   ,   ,2920,34396,31476
2012,   ,   ,   ,3142,34347,31205
2013,   ,   ,   ,3281,34625,31344
2014,   ,   ,   ,3540,34867,31327
2015,   ,   ,   ,2502,33630,31128
2016,   ,   ,   ,2620,33781,31161
2017,   ,   ,   ,3153,34398,31245
2018,   ,   ,   ,2440,33642,31202
2019,   ,   ,   ,2890,34504,31614
2020,   ,   ,   ,2718,34012,31294
2021,   ,   ,   ,2876,33761,30885
2022,   ,   ,   ,2929,33704,30775
2023,   ,   ,   ,2947,33686,30739
2024,   ,   ,   ,2559,33788,31229
2025,   ,   ,   ,2884,34040,31156
2026,   ,   ,   ,2726,34106,31380
2027,   ,   ,   ,2564,33510,30946
2028,   ,   ,   ,2866,33974,31108
2029,   ,   ,   ,2783,33880,31097
2030,   ,   ,   ,2423,34047,31624
2031,   ,   ,   ,2658,33640,30982
2032,   ,   ,   ,3152,34001,30849
2033,   ,   ,   ,2655,33494,30839
2034,   ,   ,   ,3333,34435,31102
2035,   ,   ,   ,2514,33415,30901
2036,   ,   ,   ,2987,33425,30438
2037,   ,   ,   ,2482,33336,30854
2038,   ,   ,   ,2805,33661,30856
2039,   ,   ,   ,2321,33273,30952
2040,   ,   ,   ,2875,33867,30992
2041,   ,   ,   ,2326,33616,31290
2042,   ,   ,   ,2523,33549,31026
2043,   ,   ,   ,2585,33247,30662
2044,   ,   ,   ,2545,32813,30268
2045,   ,   ,   ,2684,33279,30595
2046,   ,   ,   ,3131,33557,30426
2047,   ,   ,   ,2813,33100,30287
